customer_id,product_id
100,2
100,8
100,4
100,1
100,4
100,3
101,0
101,8
101,9
101,0
101,7
101,7
101,4
101,5
102,0
102,6
102,8
103,8
103,9
103,0
103,4
103,6
103,7
103,6
104,9
104,7
104,8
104,2
104,7
104,0
104,0
105,8
105,4
105,4
105,5
105,6
105,2
105,3
105,5
105,2
105,7
105,5
106,7
106,2
106,9
106,2
106,5
106,8
106,8
106,5
106,8
106,5
106,0
107,8
107,1
107,1
107,4
107,6
107,7
107,1
107,6
107,0
107,4
107,6
108,9
108,4
108,6
108,8
108,3
108,1
108,7
108,4
109,4
109,6
109,8
109,2
109,1
110,9
110,9
110,7
110,6
110,8
110,7
110,0
110,5
111,9
111,7
111,0
111,4
111,9
111,4
111,7
111,9
112,3
112,3
112,8
112,8
112,2
112,9
113,2
113,1
113,4
113,6
113,9
114,9
114,4
114,7
114,7
114,4
114,0
114,4
114,5
114,9
114,7
115,7
115,0
115,7
115,8
115,3
115,9
115,2
115,2
115,8
115,9
115,7
115,2
115,6
115,4
