customer_id,product_id
100,6
100,2
100,1
100,7
100,2
101,8
101,9
101,6
101,6
101,4
101,9
101,3
101,0
101,3
102,9
102,8
102,3
102,3
102,0
102,6
102,2
102,1
102,1
103,6
103,1
103,1
103,3
103,9
103,1
104,1
104,8
104,2
104,4
104,0
104,8
104,2
104,9
104,6
104,1
104,2
104,3
104,9
105,2
105,6
105,5
105,0
106,2
106,8
106,9
106,6
107,4
107,4
107,9
107,7
107,1
107,3
107,7
107,7
107,8
107,9
107,0
108,9
108,3
108,6
108,9
108,5
108,8
109,4
109,1
109,0
109,4
109,1
109,8
109,6
109,5
109,5
109,6
109,6
109,0
110,9
110,9
110,8
110,1
110,0
110,1
110,0
111,1
111,2
111,6
111,5
111,8
111,6
111,2
111,9
111,8
112,5
112,8
112,1
112,3
112,5
112,5
112,7
112,7
113,4
113,4
113,1
113,0
113,2
113,2
113,7
114,8
114,5
114,3
114,6
114,0
114,1
114,5
114,6
114,5
114,1
114,7
114,7
114,1
114,2
114,4
114,2
115,4
115,1
115,1
115,2
115,4
115,1
115,2
115,2
115,9
115,7
116,8
116,1
117,9
117,8
117,8
117,0
117,9
117,2
117,8
117,9
117,2
117,7
118,9
118,4
118,9
118,5
118,6
118,4
118,9
119,0
119,4
119,0
119,0
119,1
119,2
120,9
120,4
120,0
120,5
120,8
120,7
120,8
120,8
120,2
120,1
120,1
121,7
121,1
121,0
121,1
122,0
122,3
122,8
122,1
122,8
122,3
122,8
122,5
123,1
123,1
123,3
123,2
124,5
124,3
124,1
124,9
124,7
124,8
124,7
125,7
125,6
125,3
125,5
125,7
125,7
125,5
126,2
126,4
126,9
126,7
126,9
126,6
126,5
127,6
127,2
127,3
127,7
127,5
127,5
127,7
127,6
128,1
128,2
128,9
128,7
128,8
128,0
128,6
128,7
128,5
129,0
129,9
129,3
129,7
129,5
129,0
129,2
129,5
129,5
129,1
130,3
130,0
130,7
130,0
130,8
130,6
130,1
130,0
131,2
131,0
131,9
131,0
131,6
131,8
131,7
132,0
132,8
132,0
132,7
132,0
132,0
132,1
132,6
132,6
132,0
132,8
133,4
133,5
133,3
133,7
133,6
133,3
133,2
133,4
133,3
134,8
134,4
134,6
134,4
134,4
134,8
134,4
134,3
134,1
134,5
134,1
134,3
134,0
134,6
134,5
134,4
135,0
135,5
135,0
135,2
135,0
135,6
135,0
135,0
135,4
135,0
136,9
136,0
136,7
136,8
136,7
137,5
137,7
137,6
137,5
137,4
137,1
137,9
137,5
137,8
137,6
137,8
137,4
138,1
138,8
138,5
138,9
138,6
138,6
138,3
138,6
138,4
139,1
139,0
139,4
139,0
139,9
139,2
140,0
140,9
140,7
140,8
140,0
141,7
141,8
141,4
141,9
141,5
142,9
142,1
142,6
142,4
142,2
142,9
143,5
143,0
143,1
143,6
143,5
143,7
143,3
143,0
143,2
144,3
144,1
144,4
144,2
144,7
144,4
144,5
144,4
144,7
144,7
144,9
145,6
145,1
145,4
145,8
145,4
145,4
145,6
146,3
146,9
146,9
146,1
146,4
146,6
146,5
146,2
146,1
146,7
146,6
147,7
147,4
147,0
147,3
147,8
147,5
147,8
147,7
147,1
147,8
148,6
148,4
148,4
148,0
148,4
148,9
148,0
149,1
149,5
149,3
149,9
149,1
149,5
149,2
149,2
149,8
149,4
149,4
150,6
150,1
150,0
150,0
150,3
150,7
150,5
150,6
150,4
151,4
151,2
151,3
151,4
151,7
151,2
151,5
152,8
152,1
152,8
152,0
152,1
152,1
152,1
152,8
152,0
153,9
153,3
153,2
153,7
154,4
154,7
154,6
154,2
154,0
154,9
154,2
154,4
155,7
155,4
155,7
155,1
155,3
155,8
155,6
156,3
156,6
156,4
156,0
156,6
157,0
157,8
157,2
157,0
157,9
157,8
157,2
158,1
158,6
158,3
158,0
158,6
158,5
158,5
158,7
158,5
159,9
159,4
159,6
159,8
160,2
160,6
160,0
160,9
160,7
160,9
160,4
160,2
160,6
160,5
161,5
161,8
161,4
161,9
161,4
161,2
162,3
162,6
162,7
162,8
162,6
162,6
163,2
163,9
163,4
163,0
163,7
163,9
163,2
163,5
163,4
163,8
