customer_id,product_id
100,9
100,0
100,3
100,1
100,3
100,6
100,9
100,5
100,3
100,9
100,3
100,3
100,7
100,3
100,0
100,9
100,4
101,8
101,1
101,0
101,5
101,9
101,2
101,7
101,0
101,1
101,6
101,6
101,0
102,5
102,6
102,4
102,4
102,4
102,8
102,9
102,3
102,9
102,7
102,4
102,0
102,7
102,9
103,7
103,4
103,1
103,2
103,7
103,6
103,2
103,7
103,8
103,6
103,6
103,9
103,7
103,1
103,8
103,0
103,9
104,3
104,4
104,2
104,6
104,3
104,4
104,6
104,2
104,9
104,6
104,2
104,7
104,9
104,7
104,3
104,9
104,1
104,4
104,1
104,8
104,6
104,3
105,5
105,9
105,4
105,7
105,9
105,0
105,2
105,7
105,9
105,7
105,0
105,7
105,1
105,5
105,0
105,1
105,2
105,2
105,2
106,5
106,7
106,3
106,1
106,5
106,5
106,3
106,6
106,5
106,5
106,0
106,5
106,7
106,2
106,2
106,3
106,2
107,8
107,5
107,4
107,8
107,7
107,3
107,7
107,8
107,3
107,0
