customer_id,product_id
1,11
1,3
1,1
1,5
1,4
2,5
2,9
2,15
2,6
2,14
2,1
2,7
2,16
3,16
3,7
3,8
3,6
3,14
3,9
3,4
3,5
3,13
4,16
4,3
4,2
4,1
5,8
5,12
5,3
6,6
6,2
6,10
6,5
6,1
6,12
7,13
7,4
7,2
7,14
8,13
9,11
10,5
10,6
10,2
10,14
10,4
11,4
11,5
11,1
11,15
11,8
11,3
11,14
11,2
11,12
12,4
12,13
12,11
12,10
13,12
13,5
13,15
13,16
13,8
13,3
13,14
13,10
14,6
14,16
14,13
14,4
14,5
14,14
14,10
14,12
14,8
15,6
15,1
15,2
15,16
15,3
15,13
16,11
16,12
17,9
17,1
17,14
17,3
17,15
17,13
18,1
18,15
19,2
19,6
19,10
20,16
20,8
20,3
20,12
