customer_id,product_id
1,4
1,15
1,23
1,2
2,3
2,25
2,6
2,31
2,4
2,1
2,28
2,32
2,24
3,6
3,12
3,4
3,10
3,17
3,21
3,25
3,18
3,11
4,29
4,22
4,19
4,26
4,28
4,24
5,7
5,9
5,20
5,1
6,3
7,1
7,10
7,2
7,14
7,28
7,26
7,3
8,10
8,29
8,8
8,12
8,31
8,25
9,31
9,32
10,15
10,17
10,12
10,24
11,30
11,3
11,5
11,10
11,16
11,31
11,22
11,23
11,8
12,10
12,9
12,28
12,7
13,18
14,10
14,14
15,22
16,8
16,11
16,25
16,23
16,17
16,29
16,28
16,31
16,1
16,27
17,14
17,24
17,27
17,17
17,3
17,31
17,20
17,16
18,10
18,9
18,20
19,15
19,27
19,20
19,7
20,15
