customer_id,product_id
100,2
100,4
100,4
101,2
101,0
101,0
101,1
101,3
101,4
101,1
102,1
102,0
102,2
102,0
102,0
103,0
103,4
103,4
104,1
105,3
105,2
105,3
105,2
105,0
105,3
105,4
106,3
106,4
106,3
106,4
106,4
107,3
107,1
108,4
108,0
108,1
108,2
109,3
109,1
109,4
109,4
110,3
110,2
111,3
111,3
112,2
112,0
112,2
112,3
113,3
113,3
113,1
113,2
114,1
114,3
115,0
115,2
115,1
115,0
116,3
116,2
116,1
117,2
117,1
117,2
117,0
117,3
117,0
117,1
117,3
117,2
118,1
119,3
120,3
120,4
120,2
120,4
120,2
121,3
121,4
121,3
121,0
121,1
121,1
121,4
122,2
123,2
123,1
123,1
123,4
123,3
123,2
123,2
123,3
124,0
124,2
124,1
124,4
124,2
124,2
125,0
125,2
125,3
125,2
126,4
126,3
126,1
126,4
127,3
127,1
127,1
128,3
128,4
128,4
128,2
128,3
128,3
129,0
129,1
129,1
129,0
129,0
129,3
130,0
131,4
131,4
131,4
131,0
