customer_id,product_id
1,1891
1,113
1,1488
1,1237
1,58
2,923
2,86
2,1815
2,738
2,260
3,1555
3,521
3,712
3,1518
3,580
3,1695
3,1338
3,787
3,568
4,1791
4,361
4,103
4,175
4,1070
5,2037
5,1582
5,1666
5,1580
5,1491
6,1304
6,1715
6,1849
7,1800
7,1312
7,408
7,1937
7,552
7,504
7,36
7,70
7,536
8,1207
8,1643
8,624
8,192
8,1968
8,748
8,1740
9,1379
9,274
9,1514
9,158
10,1336
10,579
10,1500
10,796
10,1059
10,1858
10,14
10,354
10,1233
11,1994
11,207
11,1211
11,1030
11,86
12,209
12,811
12,175
12,623
12,1312
12,1671
12,976
12,1918
12,2003
12,197
13,1894
13,260
14,1565
14,125
14,804
14,224
14,1470
14,634
14,1546
14,1532
14,80
15,1067
15,638
15,448
15,422
15,1495
15,1995
15,953
15,54
16,1196
16,2035
16,1935
17,549
17,908
17,918
17,1798
17,278
17,1423
18,276
19,1282
19,1733
19,1957
19,892
19,1380
19,1406
20,1349
20,931
20,1650
20,1345
20,1999
