customer_id,product_id
100,2
100,1
100,3
100,5
101,8
102,1
102,10
103,19
103,17
104,4
104,7
104,13
104,14
104,10
104,1
105,5
105,15
105,17
106,17
107,8
107,5
107,13
107,5
107,9
107,16
108,7
108,17
108,2
108,8
108,7
108,5
109,13
109,2
109,11
110,7
110,13
110,17
110,5
110,2
111,18
111,9
111,11
111,17
111,13
112,12
112,1
113,5
113,1
113,6
113,6
113,15
113,3
113,4
113,10
114,6
114,8
114,7
114,5
114,9
114,19
115,3
115,1
115,10
115,5
116,17
117,14
117,12
117,6
117,14
117,17
117,1
118,3
118,0
118,5
119,6
119,2
119,5
119,8
119,16
119,17
120,16
120,2
121,14
121,6
121,4
122,9
122,16
122,5
123,15
123,9
123,7
123,3
124,16
124,18
124,19
125,10
125,0
125,19
126,8
126,9
126,16
127,15
127,4
127,15
127,5
127,4
127,9
127,19
128,7
128,4
128,8
128,11
128,4
129,12
129,9
130,12
130,11
130,1
130,14
130,11
130,3
130,15
131,19
131,19
131,14
131,14
131,12
131,0
