customer_id,product_id
100,16
100,3
100,15
100,6
100,10
100,3
100,6
100,11
100,13
100,17
100,0
100,11
100,6
100,14
100,18
100,12
100,9
100,10
100,11
100,3
100,0
100,9
100,19
100,8
100,6
100,16
100,2
100,17
100,6
100,0
100,10
100,6
100,19
100,7
100,0
100,1
100,3
100,5
100,0
100,5
100,16
100,0
100,0
100,11
100,14
100,18
100,16
100,10
100,7
100,19
100,14
100,7
100,18
100,0
100,3
100,18
100,15
100,3
100,14
100,9
100,10
100,9
100,12
100,19
100,13
100,6
100,11
100,11
101,6
101,14
101,6
101,9
101,16
101,15
101,17
101,3
101,5
101,11
101,9
101,11
101,10
101,1
101,17
101,17
101,8
101,5
101,7
101,14
101,16
101,3
101,0
101,14
101,9
101,2
101,1
101,17
101,7
101,2
101,9
101,1
101,9
101,13
101,13
101,17
101,16
101,11
101,5
101,16
101,8
101,7
101,17
101,12
101,8
101,9
102,19
102,5
102,12
102,11
102,15
102,16
102,2
102,4
102,6
102,2
102,10
102,4
102,14
102,13
102,0
102,5
102,0
102,8
102,19
102,17
102,0
102,3
102,8
102,5
102,14
102,0
102,2
102,3
102,4
102,2
102,17
102,17
102,7
102,1
102,7
102,4
102,14
102,9
102,12
102,7
102,12
102,7
102,18
102,10
102,18
102,11
102,12
102,6
102,15
102,7
102,10
102,12
102,10
102,8
102,15
102,7
102,16
102,11
102,14
102,17
102,15
102,16
102,1
102,4
102,10
102,10
102,10
102,8
102,8
102,15
103,17
103,14
103,2
103,18
103,17
103,15
103,1
103,0
103,9
103,0
103,15
103,12
103,3
103,16
103,8
103,10
103,18
103,14
103,1
103,8
103,1
103,12
103,3
103,11
103,10
103,7
103,9
103,7
103,17
103,16
103,1
103,4
103,9
103,14
103,8
103,0
103,12
103,14
103,17
103,13
103,2
103,13
103,14
103,15
103,14
103,13
103,13
103,10
103,6
103,5
103,16
103,0
103,5
104,1
104,1
104,10
104,12
104,16
104,18
104,17
104,6
104,16
104,11
104,19
104,18
104,12
104,4
104,0
104,0
104,10
104,9
104,14
104,19
104,6
104,3
104,12
104,15
104,18
104,1
104,6
104,3
104,14
104,6
104,9
104,6
104,11
104,15
104,6
104,0
104,16
104,16
104,14
104,15
104,6
104,4
104,10
104,4
104,12
104,3
104,4
104,19
104,9
104,13
104,1
104,18
104,17
104,15
104,16
104,14
104,0
104,10
104,0
104,0
104,0
104,4
104,1
104,0
104,15
104,7
104,18
105,9
105,14
105,7
105,5
105,14
105,13
105,1
105,10
105,8
105,1
105,18
105,14
105,12
105,18
105,11
105,12
105,0
105,17
105,12
105,3
105,13
105,0
105,15
105,1
105,10
105,7
105,7
105,4
105,16
105,8
105,4
105,14
105,14
105,3
105,17
105,13
105,8
105,2
105,4
105,14
105,10
105,19
105,13
105,5
105,2
105,19
105,14
105,19
105,12
105,15
105,16
105,8
105,19
105,16
105,1
105,18
105,8
105,13
105,16
105,11
105,3
105,19
105,8
105,6
105,3
106,6
106,14
106,0
106,15
106,4
106,2
106,8
106,2
106,10
106,14
106,11
106,7
106,14
106,1
106,0
106,9
106,7
106,15
106,0
106,19
106,2
106,4
106,17
106,1
106,12
106,11
106,17
106,2
106,5
106,14
106,17
106,15
106,10
106,15
106,14
106,7
106,4
106,17
106,18
106,8
106,6
106,11
106,18
106,6
106,13
106,17
106,0
106,0
106,1
106,10
106,19
106,19
106,16
106,17
106,16
106,5
106,13
106,14
106,3
106,13
106,2
106,5
106,14
106,0
106,7
106,2
106,13
106,16
106,8
106,13
106,19
106,12
106,3
106,9
106,4
106,4
106,6
107,9
107,16
107,8
107,15
107,13
107,2
107,13
107,4
107,10
107,16
107,18
107,11
107,2
107,10
107,18
107,12
107,13
107,9
107,8
107,1
107,18
107,6
107,1
107,7
107,0
107,3
107,19
107,11
107,6
107,2
107,14
107,19
107,19
107,17
107,0
107,14
107,4
107,4
107,6
107,4
107,15
107,8
107,6
107,8
107,6
107,17
107,7
107,18
107,2
107,8
107,10
107,1
107,4
107,16
107,11
107,14
107,9
107,8
107,11
107,17
107,5
107,12
107,11
107,3
107,1
107,4
