customer_id,product_id
100,1
100,0
100,2
100,3
101,3
101,1
101,4
101,4
101,2
102,3
102,0
102,1
102,3
102,4
102,1
102,4
102,0
102,4
102,2
102,4
103,0
103,0
103,0
103,3
103,4
103,0
103,2
104,4
104,1
104,1
104,4
104,4
104,3
104,3
104,2
104,1
105,4
105,1
105,2
105,3
105,1
105,0
106,0
106,0
106,0
106,3
106,1
106,2
106,1
106,2
106,0
107,3
107,4
107,0
107,2
107,4
107,2
107,1
108,0
108,2
108,3
109,4
109,3
109,1
109,1
109,1
109,2
109,1
110,2
110,2
110,1
110,1
110,3
110,2
110,2
110,2
110,3
110,2
111,1
111,1
111,0
111,1
111,3
112,3
112,4
112,0
112,1
112,1
112,4
112,2
113,4
113,3
113,4
113,3
113,2
113,2
114,2
114,4
114,1
114,0
114,2
114,0
114,1
114,2
114,0
114,2
114,2
114,1
114,2
114,3
114,4
114,2
114,3
115,0
115,4
115,1
115,1
115,2
115,3
115,2
115,4
116,0
116,4
116,1
116,4
116,3
116,0
116,0
116,1
116,0
117,3
117,4
117,3
117,2
118,0
118,4
118,0
118,2
118,2
118,0
119,3
119,3
119,0
119,2
119,2
119,4
119,0
119,0
119,0
120,4
120,4
120,0
120,1
120,1
120,1
120,1
120,3
121,4
121,3
121,4
121,3
121,0
122,1
122,3
122,1
122,2
122,1
122,0
122,2
122,0
123,2
123,1
123,1
123,3
123,2
124,4
124,4
124,3
124,4
124,1
124,4
124,0
124,3
124,3
124,0
124,3
124,3
125,2
125,1
125,1
125,1
125,4
125,0
125,1
125,0
125,4
125,3
125,2
126,3
126,3
126,0
126,0
126,4
126,0
126,4
126,3
127,4
127,2
127,0
127,0
127,0
127,1
127,3
127,4
128,1
128,0
128,1
128,1
128,1
128,2
128,1
128,3
128,2
128,3
128,0
128,2
129,3
129,0
129,0
129,4
129,1
129,0
129,4
129,1
130,0
130,3
130,1
130,1
130,4
130,0
130,2
130,1
130,3
130,3
130,2
130,1
130,2
131,3
131,1
131,1
131,0
131,1
131,0
131,4
131,0
131,2
131,1
131,3
132,0
132,0
132,3
132,3
132,2
132,0
132,1
133,2
133,4
133,0
133,3
133,4
133,4
133,2
134,1
134,4
134,2
134,4
134,4
134,1
134,4
135,4
135,3
135,4
135,2
135,0
135,0
135,3
135,4
135,1
135,0
135,1
135,4
136,0
136,0
136,4
136,4
136,4
136,3
136,0
136,0
136,1
136,2
137,2
137,3
137,0
137,2
137,4
137,3
137,1
137,0
137,1
137,3
137,3
137,0
137,2
137,1
138,1
138,4
138,1
138,4
138,2
138,1
138,2
138,4
138,0
138,2
138,3
139,4
139,1
139,4
139,0
139,1
139,4
139,3
139,1
139,4
139,2
140,1
140,1
140,4
140,0
140,2
140,2
140,4
141,0
141,4
141,3
141,1
141,3
141,0
141,4
142,2
142,0
142,3
142,2
142,1
142,2
142,0
142,0
143,1
143,4
143,4
143,3
144,2
144,2
144,0
144,1
144,4
144,0
144,0
145,2
145,2
145,1
145,1
145,0
145,3
145,2
145,4
146,4
146,1
146,0
146,2
146,1
146,2
146,1
146,4
146,4
146,3
146,2
146,0
147,2
147,1
147,4
147,2
147,2
148,1
148,1
148,4
149,4
149,0
149,0
149,2
149,4
149,3
149,4
149,2
149,2
149,3
150,1
150,3
150,4
150,3
150,2
150,2
150,3
151,3
151,2
151,4
151,3
151,2
151,1
151,1
152,3
152,1
152,0
152,2
152,2
152,2
153,4
153,0
153,3
153,0
153,4
153,4
153,0
153,4
153,0
153,3
153,4
153,1
154,0
154,4
154,0
154,2
154,0
154,4
154,0
154,3
155,1
155,4
155,4
155,3
155,1
155,2
156,1
156,2
157,0
157,0
157,1
157,3
157,2
157,3
157,4
157,0
157,2
157,1
157,0
157,0
157,1
158,2
158,2
158,0
158,0
158,1
158,1
158,1
158,2
158,3
159,4
159,4
159,0
159,1
159,2
159,0
160,4
160,3
160,1
160,3
161,2
161,3
161,1
161,4
161,3
161,1
161,2
161,1
162,3
162,3
162,4
162,1
162,1
162,1
163,1
163,2
163,4
163,4
163,4
163,4
163,1
163,1
163,3
163,1
163,2
