customer_id,product_id
100,2
100,1
100,6
100,0
100,9
100,7
100,6
100,9
100,2
100,5
100,7
100,0
100,7
100,5
100,8
100,8
100,1
100,1
100,3
100,1
100,0
100,6
100,2
101,1
101,6
101,9
101,7
101,0
101,6
101,3
101,5
101,7
101,9
101,6
101,4
101,9
101,8
101,5
101,5
101,3
101,3
101,0
101,6
102,0
102,0
102,9
102,8
102,4
102,7
102,6
102,6
102,6
102,8
102,7
102,8
102,8
102,8
102,4
102,5
102,6
102,9
102,9
102,8
102,3
102,4
102,2
103,3
103,2
103,8
103,2
103,0
103,4
103,3
103,2
103,6
103,0
103,9
103,4
103,5
103,7
103,3
103,9
103,6
103,4
103,8
104,1
104,5
104,6
104,5
104,8
104,3
104,7
104,7
104,9
104,0
104,3
104,0
104,0
104,1
104,0
104,9
104,6
104,5
104,7
105,8
105,8
105,7
105,9
105,6
105,1
105,5
105,3
105,3
105,3
105,6
105,3
105,1
105,9
105,9
105,7
105,9
105,0
105,7
105,6
105,1
105,4
105,7
105,6
