customer_id,product_id
100,7
100,8
100,9
100,3
100,8
100,8
100,8
100,7
100,3
100,2
100,2
100,9
100,1
100,1
100,5
100,9
100,7
100,3
100,8
100,5
100,5
100,2
100,3
100,3
100,9
100,5
100,9
100,8
100,2
100,4
100,2
100,4
100,3
100,2
100,8
100,8
100,0
100,4
100,3
100,2
100,4
100,0
100,4
100,2
100,7
100,2
100,2
100,5
100,5
100,8
100,3
100,9
100,2
100,7
100,1
100,1
100,0
100,0
100,6
100,6
100,0
100,8
100,1
100,8
100,9
100,5
100,9
100,6
100,2
100,0
100,9
100,2
100,6
100,2
100,0
100,1
100,7
100,3
100,8
100,1
100,0
100,2
100,5
100,5
100,8
100,9
100,4
100,2
100,5
100,3
100,7
100,7
100,3
100,1
100,2
100,2
100,4
100,3
100,3
100,6
100,7
100,3
100,3
100,0
100,7
100,5
100,0
100,7
100,2
100,8
100,5
100,7
100,5
100,5
100,2
100,9
100,7
100,6
100,1
100,1
100,0
100,6
100,0
100,0
100,8
100,4
100,1
100,6
100,3
100,6
100,6
100,6
100,0
100,6
100,2
100,5
100,8
100,3
100,7
100,1
100,5
100,2
100,6
100,5
100,4
100,8
100,4
100,7
100,6
100,5
100,5
100,8
100,2
100,5
100,8
100,8
100,1
100,0
100,3
100,2
100,6
100,1
100,3
100,7
100,4
100,5
100,0
100,2
100,9
100,4
100,5
100,6
100,4
100,7
100,2
100,2
100,7
100,3
100,4
100,0
100,1
100,7
100,0
100,2
100,6
100,7
100,6
100,8
100,9
100,7
100,0
100,0
100,1
100,2
100,7
100,6
100,6
100,0
100,6
100,0
100,7
100,5
100,1
100,3
100,8
100,1
100,0
100,4
100,4
100,4
100,4
100,2
100,6
100,3
100,0
100,4
100,8
100,0
100,0
100,2
100,0
100,3
100,9
100,5
100,0
100,0
100,6
100,8
100,9
100,8
100,6
100,0
100,2
100,3
100,0
100,1
100,3
100,8
100,5
100,3
100,2
100,9
100,8
100,6
100,4
100,8
100,3
100,6
100,1
100,5
100,3
100,2
100,7
100,7
100,0
100,5
100,5
100,7
100,7
100,3
100,8
100,7
100,5
100,4
100,8
100,9
100,7
100,0
100,5
100,9
100,2
100,9
100,0
100,7
100,9
100,3
100,8
100,3
100,7
100,9
100,2
100,9
100,2
100,8
100,4
100,5
100,4
100,3
100,5
100,7
100,3
100,0
100,9
100,8
100,2
100,1
100,1
100,4
100,8
100,0
100,5
100,3
100,4
100,5
100,3
100,2
100,8
100,4
100,1
100,2
100,8
100,2
100,3
100,6
100,5
100,2
100,7
100,7
100,0
100,0
100,7
100,1
100,2
100,8
100,7
100,1
100,2
100,3
100,6
100,8
100,2
100,1
100,8
100,0
100,6
100,7
100,0
100,3
100,8
100,3
100,5
100,6
100,9
100,8
100,5
100,3
100,0
100,6
100,4
100,9
100,3
100,3
100,1
100,5
100,4
100,4
100,9
100,2
100,2
100,0
100,5
100,2
100,8
100,4
100,2
100,8
100,7
100,6
101,7
101,7
101,5
101,9
101,0
101,3
101,6
101,9
101,5
101,4
101,4
101,7
101,8
101,6
101,5
101,5
101,2
101,8
101,1
101,2
101,8
101,4
101,0
101,0
101,1
101,7
101,6
101,1
101,9
101,7
101,1
101,3
101,7
101,3
101,7
101,6
101,6
101,9
101,2
101,6
101,8
101,1
101,0
101,0
101,1
101,4
101,8
101,3
101,9
101,2
101,9
101,6
101,8
101,3
101,0
101,9
101,8
101,9
101,5
101,4
101,0
101,8
101,2
101,3
101,6
101,0
101,0
101,3
101,4
101,3
101,0
101,3
101,8
101,9
101,1
101,3
101,8
101,5
101,8
101,1
101,6
101,4
101,1
101,9
101,2
101,6
101,6
101,2
101,0
101,1
101,7
101,6
101,4
101,6
101,7
101,4
101,5
101,0
101,4
101,1
101,1
101,3
101,4
101,0
101,7
101,4
101,2
101,2
101,6
101,0
101,1
101,3
101,0
101,6
101,3
101,5
101,3
101,7
101,5
101,0
101,7
101,5
101,6
101,7
101,7
101,7
101,6
101,8
101,6
101,2
101,4
101,4
101,4
101,9
101,4
101,5
101,5
101,1
101,4
101,8
101,6
101,5
101,3
101,9
101,0
101,5
101,6
101,1
101,0
101,4
101,8
101,4
101,9
101,9
101,1
101,5
101,2
101,0
101,6
101,0
101,5
101,8
101,1
101,4
101,5
101,9
101,2
101,3
101,7
101,2
101,8
101,7
101,0
101,4
101,1
101,1
101,2
101,3
101,4
101,4
101,5
101,3
101,8
101,5
101,6
101,6
101,0
101,5
101,5
101,8
101,8
101,0
101,9
101,0
101,4
101,0
101,8
101,5
101,8
101,8
101,8
101,6
101,3
101,9
101,9
101,7
101,6
101,9
101,5
101,4
101,1
101,6
101,4
101,1
101,0
101,4
101,7
101,3
101,9
101,2
101,7
101,5
101,0
101,6
101,2
101,1
101,4
101,4
101,7
101,5
101,0
101,9
101,3
101,6
101,5
101,3
101,5
101,8
101,6
101,4
101,8
101,1
101,5
101,8
101,2
101,7
101,5
101,5
101,0
101,9
101,1
101,5
101,0
101,1
101,9
101,1
101,2
101,7
101,3
101,6
101,6
101,1
101,5
101,6
101,0
101,5
101,6
101,6
101,1
101,0
101,8
101,7
101,6
101,5
101,2
101,8
101,6
101,4
101,5
101,0
101,4
101,8
101,6
101,4
101,2
101,8
101,8
101,6
101,0
101,8
101,4
101,7
101,4
101,9
101,2
101,9
101,0
101,2
101,3
101,6
101,3
101,6
101,6
101,8
101,9
101,8
101,4
101,6
101,7
101,9
101,2
101,0
101,4
101,6
101,6
101,0
101,8
101,4
101,5
101,4
101,9
101,8
101,9
101,7
101,1
101,0
101,2
101,6
101,2
101,3
101,9
101,7
101,6
101,5
102,7
102,4
102,7
102,3
102,6
102,7
102,0
102,5
102,8
102,9
102,3
102,5
102,9
102,7
102,1
102,3
102,9
102,5
102,5
102,0
102,2
102,0
102,9
102,0
102,1
102,9
102,2
102,9
102,2
102,3
102,3
102,7
102,0
102,1
102,1
102,4
102,6
102,1
102,0
102,5
102,8
102,5
102,2
102,7
102,5
102,1
102,9
102,7
102,3
102,3
102,6
102,9
102,8
