customer_id,product_id
100,3
100,6
100,7
100,7
100,7
100,9
100,6
100,6
100,9
100,2
100,9
100,5
100,2
100,9
100,1
100,7
100,3
100,5
100,7
100,8
100,4
100,0
100,1
100,1
101,1
101,6
101,2
101,3
101,2
101,7
101,9
101,4
101,6
101,7
101,7
101,9
101,9
101,7
101,1
101,8
101,8
101,6
101,5
101,4
101,7
101,4
102,4
102,5
102,9
102,7
102,2
102,6
102,4
102,5
102,1
102,7
102,3
102,2
102,1
102,1
102,9
102,7
102,1
102,3
102,2
102,4
102,0
102,4
102,5
103,8
103,0
103,4
103,9
103,0
103,2
103,2
103,3
103,6
103,1
103,3
103,5
103,5
103,2
103,3
103,2
103,2
103,5
103,8
103,6
103,3
103,9
103,3
103,0
103,3
103,4
104,1
104,2
104,2
104,7
104,0
104,7
104,7
104,1
104,3
104,2
104,7
104,6
104,6
104,5
104,3
104,7
104,9
105,5
105,4
105,7
105,3
105,7
105,1
105,0
105,4
105,5
105,2
105,3
105,7
105,3
105,8
105,3
105,2
